2584,2994,2994
3114,2518,2518
3544,1949,1949
3857,1308,1308
4043,620,620
4094,-90,-90
4008,-798,-798
3789,-1476,-1476
3445,-2100,-2100
2989,-2648,-2648
2436,-3097,-3097
1808,-3434,-3434
1127,-3645,-3645
418,-3722,-3722
-291,-3663,-3663
-977,-3469,-3469
-1614,-3148,-3148
-2177,-2712,-2712
-2648,-2176,-2176
-3007,-1561,-1561
-3242,-888,-888
-3346,-183,-183
-3312,528,528
-3144,1221,1221
-2847,1869,1869
-2431,2448,2448
-1913,2938,2938
-1311,3320,3320
-648,3580,3580
52,3709,3709
765,3701,3701
1463,3559,3559
2122,3285,3285
2716,2892,2892
3224,2392,2392
3628,1805,1805
3912,1151,1151
4067,455,455
4086,-257,-257
3969,-960,-960
3720,-1628,-1628
3348,-2236,-2236
2867,-2762,-2762
2295,-3187,-3187
1652,-3495,-3495
962,-3675,-3675
251,-3720,-3720
-455,-3629,-3629
-1132,-3405,-3405
-1753,-3056,-3056
-2296,-2595,-2595
-2742,-2039,-2039
-3073,-1407,-1407
-3279,-725,-725
-3350,-15,-15
-3285,693,693
-3086,1378,1378
-2759,2011,2011
-2319,2572,2572
-1779,3037,3037
-1161,3392,3392
-486,3622,3622
219,3719,3719
931,3680,3680
1622,3506,3506
2267,3203,3203
2843,2783,2783
3329,2261,2261
3705,1656,1656
3960,991,991
4083,289,289
4070,-423,-423
3922,-1120,-1120
3643,-1776,-1776
3245,-2367,-2367
2741,-2871,-2871
2150,-3270,-3270
1494,-3549,-3549
797,-3698,-3698
84,-3711,-3711
-617,-3588,-3588
-1282,-3334,-3334
-1888,-2957,-2957
-2410,-2472,-2472
-2830,-1897,-1897
-3133,-1251,-1251
-3307,-560,-560
-3347,150,150
-3250,857,857
-3020,1531,1531
-2666,2150,2150
-2200,2690,2690
-1640,3131,3131
-1007,3457,3457
-323,3657,3657
386,3722,3722
1095,3651,3651
1778,3446,3446
2409,3115,3115
2966,2670,2670
3427,2127,2127
3776,1505,1505
4001,829,829
4093,122,122
4048,-588,-588
3868,-1278,-1278
3560,-1921,-1921
3136,-2493,-2493
2609,-2975,-2975
2001,-3346,-3346
1334,-3596,-3596
631,-3713,-3713
-81,-3695,-3695
-777,-3541,-3541
-1431,-3257,-3257
-2018,-2853,-2853
-2518,-2345,-2345
-2912,-1751,-1751
-3186,-1093,-1093
-3329,-394,-394
-3336,317,317
-3208,1018,1018
-2948,1682,1682
-2567,2284,2284
-2077,2803,2803
-1498,3218,3218
-851,3516,3516
-158,3684,3684
553,3718,3718
1258,3615,3615
1931,3380,3380
2547,3021,3021
3083,2551,2551
3520,1987,1987
3840,1351,1351
4035,665,665
4095,-44,-44
4018,-753,-753
3807,-1434,-1434
3471,-2062,-2062
3021,-2615,-2615
2474,-3072,-3072
1850,-3416,-3416
1172,-3636,-3636
464,-3721,-3721
-246,-3671,-3671
-934,-3485,-3485
-1575,-3172,-3172
-2144,-2743,-2743
-2620,-2213,-2213
-2987,-1602,-1602
-3232,-932,-932
-3343,-228,-228
-3318,483,483
-3159,1178,1178
-2869,1829,1829
-2461,2414,2414
-1949,2909,2909
-1352,3299,3299
-692,3567,3567
7,3705,3705
720,3706,3706
1420,3572,3572
2081,3306,3306
2680,2920,2920
3195,2427,2427
3606,1844,1844
3898,1194,1194
4061,500,500
4089,-211,-211
3980,-916,-916
3740,-1586,-1586
3375,-2199,-2199
2901,-2731,-2731
2334,-3163,-3163
1695,-3479,-3479
1007,-3668,-3668
297,-3721,-3721
-410,-3639,-3639
-1089,-3423,-3423
-1715,-3082,-3082
-2264,-2627,-2627
-2717,-2076,-2076
-3056,-1450,-1450
-3270,-769,-769
-3350,-61,-61
-3293,648,648
-3102,1335,1335
-2784,1973,1973
-2350,2538,2538
-1816,3011,3011
-1202,3373,3373
-530,3611,3611
174,3717,3717
886,3687,3687
1579,3521,3521
2228,3227,3227
2809,2814,2814
3301,2298,2298
3685,1697,1697
3948,1035,1035
4080,334,334
4075,-378,-378
3935,-1077,-1077
3665,-1736,-1736
3273,-2332,-2332
2776,-2842,-2842
2190,-3248,-3248
1538,-3535,-3535
842,-3692,-3692
130,-3715,-3715
-573,-3600,-3600
-1241,-3354,-3354
-1851,-2985,-2985
-2379,-2506,-2506
-2807,-1936,-1936
-3117,-1294,-1294
-3301,-605,-605
-3349,105,105
-3260,812,812
-3039,1490,1490
-2692,2113,2113
-2234,2658,2658
-1679,3106,3106
-1049,3440,3440
-368,3648,3648
340,3722,3722
1051,3660,3660
1735,3463,3463
2371,3140,3140
2933,2702,2702
3401,2164,2164
3758,1547,1547
3990,873,873
4091,168,168
4055,-543,-543
3884,-1235,-1235
3584,-1882,-1882
3166,-2459,-2459
2646,-2947,-2947
2043,-3326,-3326
1378,-3584,-3584
676,-3710,-3710
-35,-3700,-3700
-733,-3554,-3554
-1391,-3278,-3278
-1983,-2882,-2882
-2489,-2380,-2380
-2891,-1791,-1791
-3172,-1137,-1137
-3324,-440,-440
-3340,272,272
-3220,974,974
-2968,1641,1641
-2594,2248,2248
-2111,2772,2772
-1537,3195,3195
-893,3500,3500
-203,3677,3677
508,3720,3720
1214,3626,3626
1890,3399,3399
2510,3047,3047
3052,2584,2584
3495,2026,2026
3824,1394,1394
4026,710,710
4095,0,0
4026,-708,-708
3825,-1391,-1391
3496,-2024,-2024
3053,-2583,-2583
2511,-3046,-3046
1892,-3398,-3398
1216,-3626,-3626
509,-3720,-3720
-201,-3678,-3678
-892,-3501,-3501
-1536,-3196,-3196
-2110,-2773,-2773
-2593,-2249,-2249
-2967,-1643,-1643
-3220,-976,-976
-3340,-274,-274
-3324,438,438
-3173,1134,1134
-2892,1790,1790
-2491,2379,2379
-1985,2881,2881
-1392,3277,3277
-735,3554,3554
-38,3700,3700
674,3710,3710
1376,3584,3584
2040,3327,3327
2644,2948,2948
3165,2461,2461
3582,1884,1884
3883,1237,1237
4055,545,545
4091,-165,-165
3991,-871,-871
3759,-1545,-1545
3402,-2162,-2162
2934,-2700,-2700
2373,-3139,-3139
1738,-3463,-3463
1052,-3660,-3660
343,-3722,-3722
-365,-3648,-3648
-1047,-3441,-3441
-1677,-3107,-3107
-2232,-2659,-2659
-2691,-2114,-2114
-3038,-1491,-1491
-3260,-814,-814
-3348,-107,-107
-3301,603,603
-3118,1292,1292
-2808,1934,1934
-2381,2505,2505
-1853,2984,2984
-1243,3353,3353
-575,3600,3600
128,3714,3714
840,3693,3693
1536,3536,3536
2188,3249,3249
2774,2843,2843
3272,2334,2334
3664,1738,1738
3935,1078,1078
4075,380,380
4080,-332,-332
3948,-1032,-1032
3686,-1695,-1695
3302,-2296,-2296
2811,-2812,-2812
2230,-3226,-3226
1581,-3521,-3521
887,-3686,-3686
175,-3717,-3717
-528,-3611,-3611
-1200,-3374,-3374
-1815,-3012,-3012
-2349,-2540,-2540
-2783,-1975,-1975
-3102,-1337,-1337
-3293,-650,-650
-3350,59,59
-3270,768,768
-3057,1448,1448
-2718,2074,2074
-2266,2626,2626
-1717,3081,3081
-1092,3422,3422
-412,3639,3639
295,3721,3721
1006,3668,3668
1693,3480,3480
2332,3164,3164
2899,2733,2733
3374,2201,2201
3739,1588,1588
3980,917,917
4089,213,213
4061,-498,-498
3899,-1192,-1192
3606,-1842,-1842
3196,-2425,-2425
2682,-2919,-2919
2083,-3306,-3306
1422,-3571,-3571
722,-3706,-3706
9,-3705,-3705
-689,-3567,-3567
-1350,-3300,-3300
-1947,-2911,-2911
-2460,-2415,-2415
-2868,-1831,-1831
-3158,-1180,-1180
-3318,-485,-485
-3343,226,226
-3232,930,930
-2988,1600,1600
-2622,2211,2211
-2145,2742,2742
-1576,3171,3171
-937,3485,3485
-248,3670,3670
462,3721,3721
1169,3636,3636
1848,3417,3417
2472,3073,3073
3019,2617,2617
3470,2064,2064
3806,1436,1436
4017,755,755
4095,46,46
4035,-663,-663
3841,-1349,-1349
3521,-1985,-1985
3084,-2549,-2549
2548,-3020,-3020
1933,-3379,-3379
1261,-3615,-3615
555,-3718,-3718
-156,-3685,-3685
-848,-3516,-3516
-1496,-3219,-3219
-2076,-2804,-2804
-2565,-2286,-2286
-2947,-1684,-1684
-3207,-1020,-1020
-3336,-319,-319
-3329,393,393
-3187,1091,1091
-2913,1749,1749
-2519,2344,2344
-2020,2852,2852
-1432,3255,3255
-779,3540,3540
-83,3694,3694
628,3713,3713
1331,3596,3596
2000,3347,3347
2608,2976,2976
3134,2495,2495
3559,1923,1923
3867,1280,1280
4047,591,591
4093,-120,-120
4001,-827,-827
3777,-1503,-1503
3428,-2125,-2125
2967,-2668,-2668
2411,-3114,-3114
1780,-3446,-3446
1097,-3651,-3651
388,-3722,-3722
-321,-3657,-3657
-1005,-3458,-3458
-1639,-3132,-3132
-2199,-2691,-2691
-2665,-2152,-2152
-3019,-1533,-1533
-3250,-859,-859
-3347,-153,-153
-3308,558,558
-3134,1249,1249
-2832,1895,1895
-2412,2471,2471
-1890,2956,2956
-1285,3333,3333
-619,3588,3588
82,3711,3711
795,3698,3698
1492,3550,3550
2148,3271,3271
2739,2872,2872
3243,2369,2369
3642,1778,1778
3921,1122,1122
4070,425,425
4084,-287,-287
3961,-989,-989
3706,-1655,-1655
3330,-2260,-2260
2845,-2782,-2782
2269,-3202,-3202
1624,-3506,-3506
933,-3680,-3680
221,-3719,-3719
-484,-3622,-3622
-1159,-3393,-3393
-1777,-3039,-3039
-2317,-2573,-2573
-2758,-2013,-2013
-3085,-1380,-1380
-3284,-695,-695
-3350,14,14
-3279,723,723
-3074,1406,1406
-2743,2037,2037
-2298,2593,2593
-1755,3055,3055
-1133,3404,3404
-457,3629,3629
249,3720,3720
960,3676,3676
1650,3496,3496
2293,3188,3188
2866,2763,2763
3347,2238,2238
3719,1630,1630
3968,962,962
4085,259,259
4067,-453,-453
3913,-1149,-1149
3629,-1802,-1802
3226,-2390,-2390
2718,-2890,-2890
2124,-3284,-3284
1466,-3558,-3558
767,-3701,-3701
54,-3709,-3709
-646,-3581,-3581
-1309,-3321,-3321
-1911,-2939,-2939
-2430,-2450,-2450
-2846,-1871,-1871
-3143,-1223,-1223
-3312,-531,-531
-3346,180,180
-3243,886,886
-3008,1559,1559
-2649,2174,2174
-2179,2710,2710
-1616,3147,3147
