0,4095
78,4094
156,4092
235,4088
313,4083
391,4076
469,4068
547,4058
625,4047
703,4034
780,4020
857,4004
933,3987
1010,3968
1086,3948
1161,3926
1236,3903
1311,3879
1385,3853
1459,3826
1532,3797
1604,3767
1676,3736
1748,3703
1818,3669
1889,3633
1958,3596
2026,3558
2094,3518
2161,3478
2227,3435
2293,3392
2357,3347
2421,3302
2484,3255
2546,3206
2607,3157
2667,3106
2726,3055
2784,3002
2841,2948
2897,2893
2952,2837
3006,2779
3059,2721
3111,2662
3161,2602
3210,2541
3259,2479
3306,2416
3351,2352
3396,2287
3439,2222
3481,2155
3522,2088
3561,2021
3599,1952
3636,1883
3672,1812
3706,1742
3738,1670
3770,1598
3800,1526
3828,1453
3855,1379
3881,1305
3905,1230
3928,1155
3950,1079
3970,1003
3988,927
4005,850
4021,773
4035,696
4048,619
4059,541
4068,463
4077,385
4083,306
4088,228
4092,150
4094,71
4095,-6
4094,-84
4091,-163
4088,-241
4082,-320
4075,-398
4067,-476
4057,-554
4046,-632
4033,-709
4018,-786
4003,-863
3985,-940
3966,-1016
3946,-1092
3925,-1168
3901,-1243
3877,-1317
3851,-1391
3823,-1465
3795,-1538
3764,-1611
3733,-1683
3700,-1754
3666,-1824
3630,-1894
3593,-1964
3555,-2032
3515,-2100
3474,-2167
3432,-2233
3388,-2298
3344,-2363
3298,-2427
3251,-2489
3202,-2551
3153,-2612
3102,-2672
3050,-2731
2997,-2789
2943,-2846
2888,-2902
2832,-2957
2775,-3011
2716,-3063
2657,-3115
2597,-3165
2536,-3215
2473,-3263
2410,-3310
2346,-3355
2282,-3400
2216,-3443
2150,-3485
2082,-3525
2015,-3564
1946,-3602
1877,-3639
1807,-3674
1736,-3708
1664,-3741
1592,-3772
1520,-3802
1446,-3831
1373,-3858
1298,-3883
1224,-3907
1148,-3930
1073,-3952
997,-3971
920,-3990
844,-4007
767,-4022
689,-4036
612,-4049
534,-4060
456,-4069
378,-4077
300,-4084
221,-4089
143,-4092
64,-4094
-13,-4095
-91,-4094
-170,-4091
-248,-4087
-326,-4082
-405,-4075
-483,-4066
-561,-4056
-638,-4045
-716,-4032
-793,-4017
-870,-4001
-946,-3984
-1023,-3965
-1099,-3944
-1174,-3923
-1249,-3899
-1324,-3875
-1398,-3849
-1471,-3821
-1544,-3792
-1617,-3762
-1689,-3730
-1760,-3697
-1830,-3663
-1900,-3627
-1970,-3590
-2038,-3551
-2105,-3512
-2172,-3470
-2238,-3428
-2304,-3385
-2368,-3340
-2432,-3294
-2495,-3246
-2556,-3198
-2617,-3148
-2677,-3098
-2736,-3046
-2794,-2993
-2851,-2938
-2907,-2883
-2962,-2827
-3015,-2770
-3068,-2711
-3119,-2652
-3170,-2592
-3219,-2530
-3267,-2468
-3313,-2405
-3359,-2341
-3403,-2276
-3446,-2210
-3488,-2144
-3529,-2077
-3568,-2009
-3606,-1940
-3642,-1871
-3677,-1801
-3711,-1730
-3744,-1658
-3775,-1586
-3805,-1513
-3833,-1440
-3860,-1366
-3885,-1292
-3909,-1217
-3932,-1142
-3953,-1066
-3973,-990
-3991,-914
-4008,-837
-4023,-760
-4037,-683
-4050,-605
-4061,-528
-4070,-450
-4078,-371
-4084,-293
-4089,-215
-4092,-136
-4094,-58
-4095,19
-4094,98
-4091,176
-4087,255
-4081,333
-4074,411
-4065,489
-4055,567
-4044,645
-4030,722
-4016,800
-4000,876
-3982,953
-3963,1029
-3943,1105
-3921,1180
-3897,1255
-3873,1330
-3846,1404
-3819,1477
-3790,1550
-3759,1623
-3727,1695
-3694,1766
-3660,1836
-3624,1906
-3587,1975
-3548,2044
-3508,2111
-3467,2178
-3425,2244
-3381,2309
-3336,2374
-3290,2437
-3242,2500
-3194,2562
-3144,2622
-3093,2682
-3041,2741
-2988,2799
-2934,2856
-2878,2912
-2822,2966
-2765,3020
-2706,3072
-2647,3124
-2586,3174
-2525,3223
-2463,3271
-2400,3317
-2336,3363
-2271,3407
-2205,3450
-2138,3492
-2071,3532
-2003,3571
-1934,3609
-1865,3645
-1795,3680
-1724,3714
-1652,3746
-1580,3777
-1507,3807
-1434,3835
-1360,3862
-1286,3887
-1211,3911
-1136,3934
-1060,3955
-984,3975
-907,3993
-831,4009
-754,4025
-676,4038
-599,4051
-521,4061
-443,4071
-365,4078
-286,4085
-208,4089
-130,4093
-51,4094
26,4095
104,4093
183,4091
261,4086
340,4081
418,4073
496,4065
574,4054
652,4042
729,4029
806,4014
883,3998
959,3981
1036,3961
1111,3941
1187,3919
1262,3895
1336,3870
1410,3844
1484,3816
1557,3787
1629,3757
1701,3725
1772,3691
1842,3657
1912,3621
1981,3583
2049,3545
2117,3505
2184,3463
2250,3421
2315,3377
2379,3332
2443,3286
2505,3238
2567,3190
2628,3140
2687,3089
2746,3037
2804,2983
2861,2929
2916,2874
2971,2817
3024,2760
3077,2701
3128,2642
3178,2581
3227,2520
3275,2457
3321,2394
3367,2330
3411,2265
3454,2199
3495,2133
3535,2065
3574,1997
3612,1928
3648,1859
3683,1789
3717,1718
3749,1646
3780,1574
3810,1501
3838,1428
3864,1354
3890,1279
3913,1204
3936,1129
3957,1053
3976,977
3994,901
4011,824
4026,747
4039,670
4052,592
4062,514
4071,436
4079,358
4085,280
4090,201
4093,123
4095,44
4095,-33
4093,-111
4090,-190
4086,-268
4080,-346
4073,-425
4064,-503
4053,-580
4041,-658
4028,-736
4013,-813
3997,-889
3979,-966
3960,-1042
3939,-1118
3917,-1193
3893,-1268
3868,-1343
3842,-1417
3814,-1490
3785,-1563
3754,-1635
3722,-1707
3688,-1778
3654,-1848
3618,-1918
3580,-1987
3541,-2055
3501,-2122
3460,-2189
3417,-2255
3373,-2320
3328,-2385
3282,-2448
3234,-2511
3185,-2572
3136,-2633
3084,-2692
3032,-2751
2979,-2809
2924,-2865
2869,-2921
2812,-2975
2755,-3029
2696,-3081
2637,-3132
2576,-3182
2515,-3231
2452,-3279
2389,-3325
2325,-3370
2259,-3414
2194,-3457
2127,-3499
2059,-3539
1992,-3578
1923,-3615
1853,-3651
1783,-3686
1711,-3720
1640,-3752
1568,-3783
1495,-3812
1421,-3840
1347,-3867
1273,-3892
1198,-3915
1123,-3938
1047,-3958
971,-3978
894,-3996
818,-4012
741,-4027
663,-4041
586,-4053
508,-4063
430,-4072
351,-4080
273,-4086
195,-4090
116,-4093
38,-4095
-39,-4095
-118,-4093
-196,-4090
-275,-4085
-353,-4079
-431,-4072
-509,-4063
-587,-4052
-665,-4040
-742,-4027
-819,-4012
-896,-3995
-972,-3977
-1049,-3958
-1124,-3937
-1200,-3915
-1274,-3891
-1349,-3866
-1423,-3839
-1496,-3811
-1569,-3782
-1641,-3751
-1713,-3719
-1784,-3686
-1854,-3651
-1924,-3614
-1993,-3577
-2061,-3538
-2128,-3498
-2195,-3456
-2261,-3414
-2326,-3370
-2390,-3324
-2453,-3278
-2516,-3230
-2577,-3181
-2638,-3131
-2697,-3080
-2756,-3028
-2814,-2974
-2870,-2920
-2926,-2864
-2980,-2808
-3033,-2750
-3085,-2691
-3137,-2632
-3186,-2571
-3235,-2509
-3283,-2447
-3329,-2383
-3374,-2319
-3418,-2254
-3461,-2188
-3502,-2121
-3542,-2054
-3581,-1986
-3618,-1917
-3654,-1847
-3689,-1776
-3722,-1705
-3755,-1634
-3785,-1561
-3814,-1488
-3842,-1415
-3869,-1341
-3894,-1267
-3917,-1192
-3939,-1116
-3960,-1041
-3979,-964
-3997,-888
-4013,-811
-4028,-734
-4042,-657
-4054,-579
-4064,-501
-4073,-423
-4080,-345
-4086,-267
-4090,-188
-4093,-110
-4095,-31
-4094,46
-4093,125
-4090,203
-4085,281
-4079,360
-4071,438
-4062,516
-4051,594
-4039,671
-4026,749
-4011,826
-3994,902
-3976,979
-3956,1055
-3935,1131
-3913,1206
-3889,1281
-3864,1355
-3837,1429
-3809,1502
-3779,1575
-3749,1647
-3716,1719
-3683,1790
-3648,1860
-3611,1930
-3574,1999
-3535,2066
-3494,2134
-3453,2200
-3410,2266
-3366,2331
-3320,2395
-3274,2459
-3226,2521
-3177,2582
-3127,2643
-3076,2702
-3023,2761
-2970,2818
-2915,2875
-2859,2930
-2803,2985
-2745,3038
-2686,3090
-2626,3141
-2566,3191
-2504,3239
-2441,3287
-2378,3333
-2314,3378
-2248,3422
-2182,3464
-2115,3505
-2048,3545
-1980,3584
-1911,3621
-1841,3657
-1770,3692
-1699,3725
-1628,3757
-1555,3788
-1482,3817
-1409,3845
-1335,3871
-1260,3896
-1185,3919
-1110,3941
-1034,3962
-958,3981
-881,3999
-805,4015
-727,4030
-650,4043
-572,4054
-494,4065
-416,4073
-338,4081
-260,4086
-181,4091
-103,4093
-24,4095
53,4094
131,4093
210,4089
288,4085
366,4078
445,4070
522,4061
600,4050
678,4038
755,4024
832,4009
909,3992
985,3974
1061,3955
1137,3934
1212,3911
1287,3887
1361,3862
1435,3835
1509,3807
1581,3777
1653,3746
1725,3713
1796,3680
1866,3645
1936,3608
2005,3570
2072,3531
2140,3491
2206,3449
2272,3406
2337,3362
2401,3316
2464,3270
2526,3222
2588,3173
2648,3123
2707,3071
2766,3019
2823,2965
2880,2910
2935,2855
2989,2798
3042,2740
3094,2681
3145,2621
3195,2560
3243,2499
3291,2436
3337,2372
3382,2308
3425,2243
3468,2177
3509,2110
3549,2042
3587,1974
3624,1905
3660,1835
3695,1764
3728,1693
3760,1621
3790,1549
3819,1476
3847,1403
3873,1328
3898,1254
3921,1179
3943,1103
3964,1028
3983,951
4000,875
4016,798
4031,721
4044,643
4055,566
4066,488
4074,410
4081,332
4087,253
4091,175
4094,96
4095,18
4094,-59
4092,-138
4089,-216
4084,-295
4078,-373
4070,-451
4060,-529
4049,-607
4037,-684
4023,-762
4008,-839
3991,-916
3973,-992
3953,-1068
3932,-1144
3909,-1219
3885,-1293
3859,-1368
3832,-1442
3804,-1515
3774,-1587
3743,-1660
3711,-1731
3677,-1802
3641,-1872
3605,-1942
3567,-2010
3528,-2078
3487,-2145
3445,-2212
3402,-2277
3358,-2342
3313,-2406
3266,-2469
3218,-2532
3169,-2593
3118,-2653
3067,-2712
3014,-2771
