1,1,9
2,2,9
4,4,9
2,2,9
1,1,10
0,0,10
0,0,10
0,0,10
-1,-1,10
-3,-3,10
-5,-5,10
-3,-3,10
-1,-1,10
0,0,10
0,0,10
0,0,10
1,1,10
3,3,10
5,5,10
3,3,10
1,1,11
0,0,11
0,0,11
0,0,11
-2,-2,11
-3,-3,11
-6,-6,11
-3,-3,11
-2,-2,11
-1,-1,11
0,0,11
1,1,11
2,2,11
3,3,11
6,6,11
3,3,11
2,2,12
1,1,12
0,0,12
-1,-1,12
-2,-2,12
-4,-4,12
-7,-7,12
-4,-4,12
-2,-2,12
-1,-1,12
0,0,12
1,1,12
2,2,12
4,4,12
7,7,12
4,4,12
2,2,13
1,1,13
0,0,13
-1,-1,13
-2,-2,13
-4,-4,13
-8,-8,13
-4,-4,13
-2,-2,13
-1,-1,13
0,0,13
1,1,13
2,2,13
5,5,13
8,8,13
5,5,13
3,3,14
1,1,14
0,0,14
-1,-1,14
-3,-3,14
-5,-5,14
-9,-9,14
-5,-5,14
-3,-3,14
-1,-1,14
0,0,14
1,1,14
3,3,14
5,5,14
10,10,14
5,5,14
3,3,15
1,1,15
0,0,15
-1,-1,15
-3,-3,15
-6,-6,15
-10,-10,15
-6,-6,15
-3,-3,15
-1,-1,15
0,0,15
1,1,15
3,3,15
6,6,15
11,11,15
6,6,16
3,3,16
1,1,16
0,0,16
-1,-1,16
-4,-4,16
-6,-6,16
-12,-12,16
-7,-7,16
-4,-4,16
-1,-1,16
0,0,16
2,2,16
4,4,16
7,7,16
12,12,17
7,7,17
4,4,17
2,2,17
0,0,17
-2,-2,17
-4,-4,17
-7,-7,17
-13,-13,17
-7,-7,17
-4,-4,17
-2,-2,17
0,0,17
2,2,17
4,4,17
8,8,18
14,14,18
8,8,18
4,4,18
2,2,18
0,0,18
-2,-2,18
-5,-5,18
-8,-8,18
-15,-15,18
-8,-8,18
-5,-5,18
-2,-2,18
0,0,18
2,2,19
5,5,19
9,9,19
15,15,19
9,9,19
5,5,19
2,2,19
0,0,19
-2,-2,19
-5,-5,19
-9,-9,19
-16,-16,19
-9,-9,19
-5,-5,19
-2,-2,19
0,0,20
2,2,20
5,5,20
9,9,20
17,17,20
10,10,20
5,5,20
2,2,20
0,0,20
-2,-2,20
-6,-6,20
-10,-10,20
-18,-18,20
-10,-10,20
-6,-6,21
-2,-2,21
0,0,21
2,2,21
6,6,21
10,10,21
19,19,21
11,11,21
6,6,21
3,3,21
0,0,21
-3,-3,21
-6,-6,21
-11,-11,21
-19,-19,22
-11,-11,22
-6,-6,22
-3,-3,22
0,0,22
3,3,22
6,6,22
11,11,22
20,20,22
12,12,22
7,7,22
3,3,22
0,0,22
-3,-3,22
-7,-7,23
-12,-12,23
-21,-21,23
-12,-12,23
-7,-7,23
-3,-3,23
0,0,23
3,3,23
7,7,23
12,12,23
22,22,23
13,13,23
7,7,23
3,3,23
0,0,24
-3,-3,24
-7,-7,24
-13,-13,24
-23,-23,24
-13,-13,24
-8,-8,24
-3,-3,24
0,0,24
3,3,24
8,8,24
14,14,24
24,24,24
14,14,24
8,8,25
3,3,25
0,0,25
-4,-4,25
-8,-8,25
-14,-14,25
-25,-25,25
-14,-14,25
-8,-8,25
-4,-4,25
0,0,25
4,4,25
8,8,25
15,15,26
26,26,26
15,15,26
9,9,26
4,4,26
0,0,26
-4,-4,26
-9,-9,26
-15,-15,26
-27,-27,26
-15,-15,26
-9,-9,26
-4,-4,26
0,0,27
4,4,27
9,9,27
16,16,27
28,28,27
16,16,27
9,9,27
4,4,27
0,0,27
-4,-4,27
-9,-9,27
-16,-16,27
-29,-29,27
-17,-17,28
-10,-10,28
-4,-4,28
0,0,28
4,4,28
10,10,28
17,17,28
30,30,28
17,17,28
10,10,28
4,4,28
0,0,28
-4,-4,28
-10,-10,29
-18,-18,29
-31,-31,29
-18,-18,29
-10,-10,29
-5,-5,29
0,0,29
5,5,29
10,10,29
18,18,29
32,32,29
18,18,29
11,11,29
5,5,30
0,0,30
-5,-5,30
-11,-11,30
-19,-19,30
-34,-34,30
-19,-19,30
-11,-11,30
-5,-5,30
0,0,30
5,5,30
11,11,30
20,20,30
35,35,31
20,20,31
11,11,31
5,5,31
0,0,31
-5,-5,31
-12,-12,31
-20,-20,31
-36,-36,31
-20,-20,31
-12,-12,31
-5,-5,31
0,0,32
5,5,32
12,12,32
21,21,32
37,37,32
21,21,32
12,12,32
6,6,32
0,0,32
-6,-6,32
-12,-12,32
-22,-22,32
-38,-38,33
-22,-22,33
-13,-13,33
-6,-6,33
0,0,33
6,6,33
13,13,33
22,22,33
39,39,33
23,23,33
13,13,33
6,6,33
0,0,33
-6,-6,34
-13,-13,34
-23,-23,34
-41,-41,34
-23,-23,34
-14,-14,34
-6,-6,34
0,0,34
6,6,34
14,14,34
24,24,34
42,42,34
24,24,35
14,14,35
6,6,35
0,0,35
-6,-6,35
-14,-14,35
-25,-25,35
-43,-43,35
-25,-25,35
-14,-14,35
-7,-7,35
0,0,35
7,7,36
15,15,36
25,25,36
45,45,36
26,26,36
15,15,36
7,7,36
0,0,36
-7,-7,36
-15,-15,36
-26,-26,36
-46,-46,36
-26,-26,37
-15,-15,37
-7,-7,37
0,0,37
7,7,37
15,15,37
27,27,37
47,47,37
27,27,37
16,16,37
7,7,37
0,0,38
-7,-7,38
-16,-16,38
-28,-28,38
-49,-49,38
-28,-28,38
-16,-16,38
-7,-7,38
0,0,38
7,7,38
16,16,38
28,28,38
50,50,39
29,29,39
17,17,39
8,8,39
0,0,39
-8,-8,39
-17,-17,39
-29,-29,39
-51,-51,39
-29,-29,39
-17,-17,39
-8,-8,40
0,0,40
8,8,40
17,17,40
30,30,40
53,53,40
30,30,40
18,18,40
8,8,40
0,0,40
-8,-8,40
-18,-18,40
-31,-31,41
-54,-54,41
-31,-31,41
-18,-18,41
-8,-8,41
0,0,41
8,8,41
18,18,41
32,32,41
56,56,41
32,32,41
19,19,42
9,9,42
0,0,42
-9,-9,42
-19,-19,42
-33,-33,42
-57,-57,42
-33,-33,42
-19,-19,42
-9,-9,42
0,0,42
9,9,43
19,19,43
33,33,43
59,59,43
34,34,43
20,20,43
9,9,43
0,0,43
-9,-9,43
-20,-20,43
-34,-34,43
-60,-60,44
-34,-34,44
-20,-20,44
-9,-9,44
0,0,44
9,9,44
20,20,44
35,35,44
62,62,44
35,35,44
21,21,44
9,9,45
0,0,45
-10,-10,45
-21,-21,45
-36,-36,45
-63,-63,45
-36,-36,45
-21,-21,45
-10,-10,45
0,0,45
10,10,45
21,21,46
37,37,46
65,65,46
37,37,46
22,22,46
10,10,46
0,0,46
-10,-10,46
-22,-22,46
-38,-38,46
-66,-66,47
-38,-38,47
-22,-22,47
-10,-10,47
0,0,47
10,10,47
22,22,47
39,39,47
68,68,47
39,39,47
23,23,47
10,10,48
0,0,48
-11,-11,48
-23,-23,48
-40,-40,48
-70,-70,48
-40,-40,48
-23,-23,48
-11,-11,48
0,0,48
11,11,48
24,24,49
41,41,49
71,71,49
41,41,49
24,24,49
11,11,49
0,0,49
-11,-11,49
-24,-24,49
-42,-42,49
-73,-73,50
-42,-42,50
-24,-24,50
-11,-11,50
0,0,50
11,11,50
25,25,50
43,43,50
75,75,50
43,43,50
25,25,51
12,12,51
0,0,51
-12,-12,51
-25,-25,51
-43,-43,51
-76,-76,51
-44,-44,51
-26,-26,51
-12,-12,51
0,0,51
12,12,52
26,26,52
44,44,52
78,78,52
45,45,52
26,26,52
12,12,52
0,0,52
-12,-12,52
-26,-26,52
-45,-45,53
-80,-80,53
-46,-46,53
-27,-27,53
-12,-12,53
0,0,53
12,12,53
27,27,53
46,46,53
81,81,53
47,47,54
27,27,54
13,13,54
0,0,54
-13,-13,54
-28,-28,54
-47,-47,54
-83,-83,54
-48,-48,54
-28,-28,54
-13,-13,55
0,0,55
13,13,55
28,28,55
49,49,55
85,85,55
49,49,55
28,28,55
13,13,55
0,0,55
-13,-13,56
-29,-29,56
-50,-50,56
-87,-87,56
-50,-50,56
-29,-29,56
-14,-14,56
0,0,56
14,14,56
29,29,57
51,51,57
89,89,57
51,51,57
30,30,57
14,14,57
0,0,57
-14,-14,57
-30,-30,57
-52,-52,57
-90,-90,58
-52,-52,58
-30,-30,58
-14,-14,58
0,0,58
14,14,58
31,31,58
53,53,58
92,92,58
53,53,58
31,31,59
14,14,59
0,0,59
-14,-14,59
-31,-31,59
-54,-54,59
-94,-94,59
-54,-54,59
-32,-32,59
-15,-15,60
0,0,60
15,15,60
32,32,60
55,55,60
96,96,60
55,55,60
32,32,60
15,15,60
0,0,60
-15,-15,61
-33,-33,61
-56,-56,61
-98,-98,61
-56,-56,61
-33,-33,61
-15,-15,61
0,0,61
15,15,61
33,33,62
57,57,62
100,100,62
57,57,62
34,34,62
16,16,62
0,0,62
-16,-16,62
-34,-34,62
-58,-58,63
-102,-102,63
-59,-59,63
-34,-34,63
-16,-16,63
0,0,63
16,16,63
35,35,63
59,59,63
104,104,63
60,60,64
35,35,64
16,16,64
0,0,64
-16,-16,64
-35,-35,64
-61,-61,64
-106,-106,64
-61,-61,64
-36,-36,65
-17,-17,65
0,0,65
17,17,65
36,36,65
62,62,65
108,108,65
62,62,65
36,36,65
17,17,66
0,0,66
-17,-17,66
-37,-37,66
-63,-63,66
-110,-110,66
-63,-63,66
-37,-37,66
-17,-17,66
0,0,67
17,17,67
37,37,67
64,64,67
112,112,67
64,64,67
38,38,67
18,18,67
0,0,67
-18,-18,68
-38,-38,68
-65,-65,68
-114,-114,68
-65,-65,68
-38,-38,68
-18,-18,68
0,0,68
18,18,68
39,39,69
66,66,69
116,116,69
67,67,69
39,39,69
18,18,69
0,0,69
-18,-18,69
-39,-39,69
-68,-68,70
-118,-118,70
-68,-68,70
-40,-40,70
-19,-19,70
0,0,70
19,19,70
40,40,70
69,69,71
120,120,71
69,69,71
40,40,71
19,19,71
0,0,71
-19,-19,71
-41,-41,71
-70,-70,71
-122,-122,72
-70,-70,72
-41,-41,72
-19,-19,72
0,0,72
19,19,72
41,41,72
71,71,72
125,125,72
72,72,73
42,42,73
20,20,73
0,0,73
-20,-20,73
-42,-42,73
-73,-73,73
-127,-127,73
-73,-73,74
-43,-43,74
-20,-20,74
0,0,74
20,20,74
43,43,74
74,74,74
129,129,74
74,74,74
43,43,75
20,20,75
0,0,75
-20,-20,75
-44,-44,75
-75,-75,75
-131,-131,75
-75,-75,75
-44,-44,76
-21,-21,76
0,0,76
21,21,76
44,44,76
76,76,76
133,133,76
77,77,76
45,45,76
21,21,77
0,0,77
-21,-21,77
-45,-45,77
-78,-78,77
-136,-136,77
-78,-78,77
-46,-46,77
-21,-21,78
0,0,78
21,21,78
46,46,78
79,79,78
138,138,78
79,79,78
46,46,78
22,22,79
0,0,79
-22,-22,79
-47,-47,79
-80,-80,79
-140,-140,79
-81,-81,79
-47,-47,79
-22,-22,79
0,0,80
22,22,80
47,47,80
82,82,80
142,142,80
82,82,80
48,48,80
22,22,80
0,0,81
-22,-22,81
-48,-48,81
-83,-83,81
-145,-145,81
-83,-83,81
-49,-49,81
-23,-23,81
0,0,82
23,23,82
49,49,82
84,84,82
147,147,82
85,85,82
49,49,82
23,23,82
0,0,83
-23,-23,83
-50,-50,83
-86,-86,83
-149,-149,83
-86,-86,83
-50,-50,83
-24,-24,83
0,0,84
24,24,84
51,51,84
87,87,84
152,152,84
87,87,84
51,51,84
24,24,84
0,0,85
-24,-24,85
-51,-51,85
-88,-88,85
-154,-154,85
-89,-89,85
-52,-52,85
-24,-24,85
0,0,86
24,24,86
52,52,86
90,90,86
157,157,86
90,90,86
53,53,86
25,25,86
0,0,87
-25,-25,87
-53,-53,87
-91,-91,87
-159,-159,87
-91,-91,87
-53,-53,87
-25,-25,87
0,0,88
25,25,88
54,54,88
92,92,88
161,161,88
93,93,88
54,54,88
25,25,89
0,0,89
-26,-26,89
-55,-55,89
-94,-94,89
-164,-164,89
-94,-94,89
-55,-55,89
-26,-26,90
0,0,90
26,26,90
56,56,90
95,95,90
166,166,90
96,96,90
56,56,90
26,26,91
0,0,91
-26,-26,91
-56,-56,91
-97,-97,91
-169,-169,91
-97,-97,91
-57,-57,92
-27,-27,92
0,0,92
27,27,92
57,57,92
98,98,92
171,171,92
99,99,92
58,58,93
27,27,93
0,0,93
-27,-27,93
-58,-58,93
-100,-100,93
-174,-174,93
-100,-100,94
-59,-59,94
-27,-27,94
0,0,94
28,28,94
59,59,94
101,101,94
176,176,94
101,101,95
59,59,95
28,28,95
0,0,95
-28,-28,95
-60,-60,95
-103,-103,95
-179,-179,96
-103,-103,96
-60,-60,96
-28,-28,96
0,0,96
28,28,96
61,61,96
104,104,96
182,182,97
104,104,97
61,61,97
29,29,97
0,0,97
-29,-29,97
-62,-62,97
-106,-106,98
-184,-184,98
-106,-106,98
-62,-62,98
-29,-29,98
0,0,98
29,29,98
62,62,99
107,107,99
187,187,99
107,107,99
63,63,99
29,29,99
0,0,99
-30,-30,100
-63,-63,100
-109,-109,100
-189,-189,100
-109,-109,100
-64,-64,100
-30,-30,100
0,0,100
30,30,101
64,64,101
110,110,101
192,192,101
110,110,101
65,65,101
30,30,101
0,0,102
-30,-30,102
-65,-65,102
-112,-112,102
-195,-195,102
-112,-112,102
-66,-66,102
-31,-31,103
0,0,103
31,31,103
66,66,103
113,113,103
197,197,103
114,114,103
66,66,104
31,31,104
0,0,104
-31,-31,104
-67,-67,104
-115,-115,104
-200,-200,104
-115,-115,105
-67,-67,105
-32,-32,105
0,0,105
32,32,105
68,68,105
116,116,105
203,203,106
117,117,106
68,68,106
32,32,106
0,0,106
-32,-32,106
-69,-69,106
-118,-118,107
-206,-206,107
-118,-118,107
-69,-69,107
-32,-32,107
0,0,107
33,33,107
70,70,108
119,119,108
208,208,108
120,120,108
70,70,108
33,33,108
0,0,108
-33,-33,109
-71,-71,109
-121,-121,109
-211,-211,109
-121,-121,109
-71,-71,109
-33,-33,109
0,0,110
33,33,110
72,72,110
123,123,110
214,214,110
123,123,110
72,72,110
34,34,111
0,0,111
-34,-34,111
-73,-73,111
-124,-124,111
-217,-217,111
-125,-125,112
-73,-73,112
-34,-34,112
0,0,112
34,34,112
73,73,112
126,126,112
220,220,113
126,126,113
74,74,113
35,35,113
0,0,113
-35,-35,113
-74,-74,113
-127,-127,114
-222,-222,114
-128,-128,114
-75,-75,114
-35,-35,114
0,0,114
35,35,115
75,75,115
129,129,115
225,225,115
130,130,115
76,76,115
36,36,115
0,0,116
-36,-36,116
-76,-76,116
-131,-131,116
-228,-228,116
-131,-131,116
-77,-77,116
-36,-36,117
0,0,117
36,36,117
77,77,117
132,132,117
231,231,117
133,133,118
78,78,118
37,37,118
0,0,118
-37,-37,118
-78,-78,118
-134,-134,118
-234,-234,119
-135,-135,119
-79,-79,119
-37,-37,119
0,0,119
37,37,119
79,79,120
136,136,120
237,237,120
136,136,120
80,80,120
37,37,120
0,0,120
-38,-38,121
-80,-80,121
-137,-137,121
-240,-240,121
-138,-138,121
-81,-81,121
-38,-38,122
0,0,122
38,38,122
81,81,122
139,139,122
243,243,122
140,140,122
82,82,123
38,38,123
0,0,123
-39,-39,123
-82,-82,123
-141,-141,123
-246,-246,124
-141,-141,124
-83,-83,124
-39,-39,124
0,0,124
39,39,124
83,83,125
143,143,125
249,249,125
143,143,125
84,84,125
39,39,125
0,0,125
-40,-40,126
-84,-84,126
-144,-144,126
-252,-252,126
-145,-145,126
-85,-85,126
-40,-40,127
0,0,127
40,40,127
85,85,127
146,146,127
255,255,127
147,147,128
86,86,128
40,40,128
0,0,128
-40,-40,128
-86,-86,128
-148,-148,129
-258,-258,129
-148,-148,129
-87,-87,129
-41,-41,129
0,0,129
41,41,129
87,87,130
150,150,130
261,261,130
150,150,130
88,88,130
41,41,130
0,0,131
-41,-41,131
-88,-88,131
-151,-151,131
-264,-264,131
-152,-152,131
-89,-89,132
-42,-42,132
0,0,132
42,42,132
89,89,132
153,153,132
267,267,133
154,154,133
90,90,133
42,42,133
0,0,133
-42,-42,133
-91,-91,134
-155,-155,134
-270,-270,134
-155,-155,134
-91,-91,134
-43,-43,134
0,0,135
43,43,135
92,92,135
157,157,135
273,273,135
157,157,135
92,92,136
43,43,136
0,0,136
-43,-43,136
-93,-93,136
-159,-159,136
-276,-276,137
-159,-159,137
-93,-93,137
-44,-44,137
0,0,137
44,44,137
94,94,138
160,160,138
280,280,138
161,161,138
94,94,138
44,44,138
0,0,139
-44,-44,139
-95,-95,139
-162,-162,139
-283,-283,139
-163,-163,139
-95,-95,140
-45,-45,140
0,0,140
45,45,140
96,96,140
164,164,140
286,286,141
165,165,141
96,96,141
45,45,141
0,0,141
-45,-45,141
-97,-97,142
-166,-166,142
-289,-289,142
-166,-166,142
-97,-97,142
-46,-46,143
0,0,143
46,46,143
98,98,143
168,168,143
292,292,143
168,168,144
99,99,144
46,46,144
0,0,144
-46,-46,144
-99,-99,144
-170,-170,145
-296,-296,145
-170,-170,145
-100,-100,145
-47,-47,145
0,0,145
47,47,146
100,100,146
171,171,146
299,299,146
172,172,146
101,101,146
47,47,147
0,0,147
-48,-48,147
-101,-101,147
-173,-173,147
-302,-302,148
-174,-174,148
-102,-102,148
-48,-48,148
0,0,148
48,48,148
102,102,149
175,175,149
306,306,149
176,176,149
103,103,149
48,48,149
0,0,150
-49,-49,150
-104,-104,150
-177,-177,150
-309,-309,150
-178,-178,151
-104,-104,151
-49,-49,151
0,0,151
49,49,151
105,105,151
179,179,152
312,312,152
180,180,152
105,105,152
50,50,152
0,0,153
-50,-50,153
-106,-106,153
-181,-181,153
-315,-315,153
-181,-181,153
-106,-106,154
-50,-50,154
0,0,154
50,50,154
107,107,154
183,183,155
319,319,155
183,183,155
107,107,155
51,51,155
0,0,155
-51,-51,156
-108,-108,156
-185,-185,156
-322,-322,156
-185,-185,156
-109,-109,157
-51,-51,157
0,0,157
51,51,157
109,109,157
187,187,157
326,326,158
187,187,158
110,110,158
52,52,158
0,0,158
-52,-52,159
-110,-110,159
-189,-189,159
-329,-329,159
-189,-189,159
-111,-111,159
-52,-52,160
0,0,160
52,52,160
111,111,160
191,191,160
332,332,161
191,191,161
112,112,161
53,53,161
0,0,161
-53,-53,161
-113,-113,162
-193,-193,162
-336,-336,162
-193,-193,162
-113,-113,162
-53,-53,163
0,0,163
53,53,163
114,114,163
195,195,163
339,339,164
195,195,164
114,114,164
54,54,164
0,0,164
-54,-54,164
-115,-115,165
-197,-197,165
-343,-343,165
-197,-197,165
-116,-116,165
-54,-54,166
0,0,166
55,55,166
116,116,166
199,199,166
346,346,167
199,199,167
117,117,167
55,55,167
0,0,167
-55,-55,168
-117,-117,168
-201,-201,168
-350,-350,168
-201,-201,168
-118,-118,168
-56,-56,169
0,0,169
56,56,169
119,119,169
203,203,169
353,353,170
203,203,170
119,119,170
56,56,170
0,0,170
-56,-56,171
-120,-120,171
-205,-205,171
-357,-357,171
-205,-205,171
-120,-120,172
-57,-57,172
0,0,172
57,57,172
121,121,172
207,207,173
360,360,173
207,207,173
122,122,173
57,57,173
0,0,174
-57,-57,174
-122,-122,174
-209,-209,174
-364,-364,174
-209,-209,174
-123,-123,175
-58,-58,175
0,0,175
58,58,175
123,123,175
211,211,176
368,368,176
211,211,176
124,124,176
58,58,176
0,0,177
-59,-59,177
-125,-125,177
-213,-213,177
-371,-371,177
-214,-214,178
-125,-125,178
-59,-59,178
0,0,178
59,59,178
126,126,179
215,215,179
375,375,179
216,216,179
126,126,179
60,60,180
0,0,180
-60,-60,180
-127,-127,180
-217,-217,180
-378,-378,181
-218,-218,181
-128,-128,181
-60,-60,181
0,0,181
60,60,182
128,128,182
219,219,182
382,382,182
220,220,182
129,129,183
61,61,183
0,0,183
-61,-61,183
-129,-129,183
-221,-221,184
-386,-386,184
-222,-222,184
-130,-130,184
-61,-61,184
0,0,185
61,61,185
131,131,185
224,224,185
389,389,185
224,224,186
131,131,186
62,62,186
0,0,186
-62,-62,187
-132,-132,187
-226,-226,187
-393,-393,187
-226,-226,187
-133,-133,188
-62,-62,188
0,0,188
63,63,188
133,133,188
228,228,189
397,397,189
228,228,189
134,134,189
63,63,189
0,0,190
-63,-63,190
-134,-134,190
-230,-230,190
-401,-401,190
-230,-230,191
-135,-135,191
-64,-64,191
0,0,191
64,64,191
136,136,192
232,232,192
404,404,192
233,233,192
136,136,193
64,64,193
0,0,193
-64,-64,193
-137,-137,193
-234,-234,194
-408,-408,194
-235,-235,194
-138,-138,194
-65,-65,194
0,0,195
65,65,195
138,138,195
236,236,195
412,412,195
237,237,196
139,139,196
65,65,196
0,0,196
-66,-66,197
-140,-140,197
-239,-239,197
-416,-416,197
-239,-239,197
-140,-140,198
-66,-66,198
0,0,198
66,66,198
141,141,198
241,241,199
419,419,199
241,241,199
141,141,199
67,67,199
0,0,200
-67,-67,200
-142,-142,200
-243,-243,200
-423,-423,201
-244,-244,201
-143,-143,201
-67,-67,201
0,0,201
67,67,202
143,143,202
245,245,202
427,427,202
246,246,202
144,144,203
68,68,203
0,0,203
-68,-68,203
-145,-145,204
-247,-247,204
-431,-431,204
-248,-248,204
-145,-145,204
-68,-68,205
0,0,205
69,69,205
146,146,205
250,250,206
435,435,206
250,250,206
147,147,206
69,69,206
0,0,207
-69,-69,207
-147,-147,207
-252,-252,207
-439,-439,208
-252,-252,208
-148,-148,208
-70,-70,208
0,0,208
70,70,209
149,149,209
254,254,209
443,443,209
255,255,209
149,149,210
70,70,210
0,0,210
-70,-70,210
-150,-150,211
-256,-256,211
-446,-446,211
-257,-257,211
-151,-151,211
-71,-71,212
0,0,212
71,71,212
151,151,212
259,259,213
450,450,213
259,259,213
152,152,213
72,72,214
0,0,214
-72,-72,214
-153,-153,214
-261,-261,214
-454,-454,215
-261,-261,215
-153,-153,215
-72,-72,215
0,0,216
72,72,216
154,154,216
263,263,216
458,458,216
264,264,217
155,155,217
73,73,217
0,0,217
-73,-73,218
-155,-155,218
-265,-265,218
-462,-462,218
-266,-266,218
-156,-156,219
-73,-73,219
0,0,219
74,74,219
157,157,220
268,268,220
466,466,220
268,268,220
157,157,221
74,74,221
0,0,221
-74,-74,221
-158,-158,221
-270,-270,222
-470,-470,222
-271,-271,222
-159,-159,222
-75,-75,223
0,0,223
75,75,223
159,159,223
272,272,224
474,474,224
273,273,224
160,160,224
75,75,224
0,0,225
-76,-76,225
-161,-161,225
-275,-275,225
-478,-478,226
-275,-275,226
-161,-161,226
-76,-76,226
0,0,227
76,76,227
162,162,227
277,277,227
482,482,227
278,278,228
163,163,228
77,77,228
0,0,228
-77,-77,229
-163,-163,229
-279,-279,229
-486,-486,229
-280,-280,230
-164,-164,230
-77,-77,230
0,0,230
77,77,231
165,165,231
282,282,231
490,490,231
282,282,231
165,165,232
78,78,232
0,0,232
-78,-78,232
-166,-166,233
-284,-284,233
-495,-495,233
-285,-285,233
-167,-167,234
-79,-79,234
0,0,234
79,79,234
167,167,235
286,286,235
499,499,235
287,287,235
168,168,236
79,79,236
0,0,236
-79,-79,236
-169,-169,236
-289,-289,237
-503,-503,237
-289,-289,237
-170,-170,237
-80,-80,238
0,0,238
80,80,238
170,170,238
291,291,239
507,507,239
292,292,239
171,171,239
81,81,240
0,0,240
-81,-81,240
-172,-172,240
-293,-293,241
-511,-511,241
-294,-294,241
-172,-172,241
-81,-81,242
0,0,242
81,81,242
173,173,242
296,296,243
515,515,243
296,296,243
174,174,243
82,82,244
0,0,244
-82,-82,244
-174,-174,244
-298,-298,244
-519,-519,245
-299,-299,245
-175,-175,245
-83,-83,245
0,0,246
83,83,246
176,176,246
301,301,246
524,524,247
301,301,247
177,177,247
83,83,247
0,0,248
-83,-83,248
-177,-177,248
-303,-303,248
-528,-528,249
-304,-304,249
-178,-178,249
-84,-84,249
0,0,250
84,84,250
179,179,250
305,305,250
532,532,251
306,306,251
179,179,251
85,85,251
0,0,252
-85,-85,252
-180,-180,252
-308,-308,252
-536,-536,253
-309,-309,253
-181,-181,253
-85,-85,253
0,0,254
85,85,254
182,182,254
310,310,254
540,540,255
311,311,255
182,182,255
86,86,255
0,0,256
-86,-86,256
-183,-183,256
-313,-313,256
-545,-545,257
-313,-313,257
-184,-184,257
-87,-87,257
0,0,258
87,87,258
184,184,258
315,315,259
549,549,259
316,316,259
185,185,259
87,87,260
0,0,260
-87,-87,260
-186,-186,260
-318,-318,261
-553,-553,261
-318,-318,261
-187,-187,261
-88,-88,262
0,0,262
88,88,262
187,187,262
320,320,263
558,558,263
321,321,263
188,188,263
89,89,264
0,0,264
-89,-89,264
-189,-189,264
-323,-323,265
-562,-562,265
-323,-323,265
-190,-190,265
-89,-89,266
0,0,266
90,90,266
190,190,266
325,325,267
566,566,267
326,326,267
191,191,268
90,90,268
0,0,268
-90,-90,268
-192,-192,269
-328,-328,269
-571,-571,269
-328,-328,269
-192,-192,270
-91,-91,270
0,0,270
91,91,270
193,193,271
330,330,271
575,575,271
331,331,271
194,194,272
91,91,272
0,0,272
-92,-92,273
-195,-195,273
-333,-333,273
-579,-579,273
-333,-333,274
-195,-195,274
-92,-92,274
0,0,274
92,92,275
196,196,275
335,335,275
584,584,275
336,336,276
197,197,276
93,93,276
0,0,277
-93,-93,277
-198,-198,277
-338,-338,277
-588,-588,278
-338,-338,278
-198,-198,278
-94,-94,278
0,0,279
94,94,279
199,199,279
340,340,279
593,593,280
341,341,280
200,200,280
94,94,281
0,0,281
-94,-94,281
-201,-201,281
-343,-343,282
-597,-597,282
-343,-343,282
-201,-201,282
-95,-95,283
0,0,283
95,95,283
202,202,284
345,345,284
601,601,284
346,346,284
